Success,Strength,Portal_Name,Sector,Subsector,Industry,State,Security_Type,Women_Led_PIPR,Target_Raise,Total_Invested_Raised,Min_Investment,Max_Investment,Pre_Issue_Market_Cap
0,1,EquityNet,Services,Travel & Transportation,Transportation Services,FL,Debt,FALSE,"275,000",0,0,0,0
0,1,EquityNet,Services,Traditional Media,Film Production,CA,Equity,TRUE,"20,000,000",0,0,0,0
0,1,AngelList,Technology,Communications,Chat & Video Chat,CA,Equity,TRUE,"2,500,000",0,0,0,"10,000,000"
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Debt,FALSE,"105,000","105,000","5,000",0,0
0,1,EquityNet,Financial,Real Estate,Real Estate Development,FL,Equity,FALSE,"12,000,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Debt,FALSE,"155,000","155,000","5,000",0,0
0,1,EquityNet,Services,Education,Education K-12,NJ,Convertible Debt,FALSE,"2,500,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Photo Sharing,MA,Equity,TRUE,"500,000",0,0,0,0
0,1,Crowdfunder,Financial,Banks,"Banking, General",CA,Debt,FALSE,"5,000,000","250,000","25,000",0,0
0,1,Crowdfunder,Technology,Computer Software,Cybersecurity,CA,Equity,TRUE,"500,000",0,0,0,0
0,1,EquityNet,Services,Personal Services,Lifestyle,NY,Equity,TRUE,"100,000","5,000",0,0,0
0,1,EquityNet,Services,General Entertainment,Gaming Activities,NY,Equity,FALSE,"2,000,000","4,000",0,0,0
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,TN,Equity,FALSE,"2,000,000","1,691,000",0,0,"7,000,000"
0,1,EquityNet,Financial,Investment Services,Asset Management,ID,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,FALSE,"30,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,Asset Management,IL,Equity,FALSE,"12,000,000","500,000",0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NC,Debt,FALSE,"115,000","115,000","5,000",0,0
0,1,AngelList,Healthcare,Research & Development,Biotechnology,OH,Convertible Debt,FALSE,"3,500,000",0,0,0,"48,000,000"
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,FL,Equity,TRUE,"7,500,000",0,0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",CO,Convertible Debt,FALSE,"75,000",0,0,0,0
0,1,EquityNet,Technology,IT Services,Technology Services - Other,TX,Equity,FALSE,"6,000,000",0,0,0,0
0,1,AngelList,Healthcare,Research & Development,Biotechnology,CA,Safe,FALSE,"10,000,000",0,0,0,"7,000,000"
0,1,Crowdfunder,Services,Social Economy,Social Commerce,DE,Equity,FALSE,"1,800,000",0,0,0,0
0,1,Crowdfunder,Services,New Media,News & Content Aggregation,TX,Equity,TRUE,"3,000,000",0,0,0,0
1,1,SeedInvest,Financial,Crowdfinance,Crowdfunding,CA,Convertible Debt,TRUE,"2,500,000","3,400,000","10,000",0,0
0,1,Crowdfunder,Commerce & Industry,Business Services,Employment & Outsourcing,VA,Convertible Debt,TRUE,"450,000",0,0,0,0
0,1,Crowdfunder,Consumer Goods,Leisure Goods,Sporting Goods,PA,Equity,TRUE,"500,000",0,0,0,0
0,1,Crowdfunder,Services,Rental Services,Real Estate Rental & Leasing Services,CA,Equity,FALSE,"500,000","100,000","12,500",0,0
0,1,AngelList,Technology,Computer Software,Business Software & Services,NY,Equity,FALSE,"450,000",0,0,0,"3,500,000"
0,1,EquityNet,Consumer Goods,Personal Goods,Personal Products,CA,Equity,TRUE,"1,500,000","150,000",0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,OH,Equity,Unknown,"50,000",0,0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",AL,Equity,TRUE,"2,000,000","10,000",0,0,0
0,1,MicroVentures,Consumer Goods,Vehicles & Parts,Auto Parts,CA,Convertible Debt,FALSE,"500,000","283,000",0,0,0
0,1,EarlyShares,Financial,Real Estate,"Real Estate Investments, Other",FL,Debt,FALSE,"900,000","900,000","25,000","810,000",0
0,1,EarlyShares,Financial,Real Estate,Real Estate Development,FL,Equity,FALSE,"4,862,700","4,862,700",0,0,0
0,1,EquityNet,Materials,Packaging,Packaging & Containers,CT,Equity,FALSE,"300,000",0,0,0,0
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",NY,Equity,FALSE,"10,000",0,0,0,0
0,1,Crowdfunder,Technology,Technology Hardware,Sensors & Software Technology,DC,Equity,FALSE,"2,500,000","100,000","200,000",0,0
0,1,Crowdfunder,Services,Marketing,"Marketing, General",CA,Equity,FALSE,"250,000","100,000","50,000",0,0
0,1,Crowdfunder,Commerce & Industry,Business Services,"Business Services, General",DE,Revenue Share / Royalty,FALSE,"500,000",0,"5,000",0,0
0,1,Crowdfunder,Technology,Computer Software,App Software,RI,Equity,FALSE,"2,200,000",0,"5,000",0,0
0,1,Crowdfunder,Services,Health & Fitness,General Health & Wellness,CA,Equity,FALSE,"500,000",0,"10,000",0,0
0,1,Crowdfunder,Financial,Investment Services,Investment Management,CA,Equity,FALSE,"2,400,000","235,000","4,000",0,0
0,1,Crowdfunder,Technology,Computer Software,Business Software & Services,CO,Equity,FALSE,"250,000",0,100,0,0
0,1,EquityNet,Energy,Oil & Gas,"Oil & Gas, Other",TX,Equity,FALSE,"3,000,000","3,000,000",0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,FL,Equity,FALSE,"5,000,000",0,0,0,0
0,1,EquityNet,Energy,Green/Clean Technology,Solar & Wind,NY,Convertible Debt,FALSE,"400,000",0,0,0,0
0,1,AngelList,Technology,Technology Hardware,"Hardware, Other",CA,Debt,TRUE,"500,000",0,0,0,0
0,1,AngelList,Services,Education,College/University,AZ,Equity,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",FL,Equity,FALSE,"100,000",0,0,0,0
0,1,EquityNet,Consumer Goods,Food Producers,Farm Products & Agriculture,CA,Equity,TRUE,"21,000,000",0,0,0,0
1,1,AngelList,Services,Marketing,Social Media Marketing,CA,Equity,FALSE,"3,500,000","4,148,003",0,0,"56,500,000"
0,1,Return on Change,Healthcare,Healthcare Management,Specialized Health Services,CA,Equity,FALSE,"1,000,000","60,500",0,0,0
0,1,Return on Change,Services,New Media,Internet Video,NY,Debt,FALSE,"315,000","100,000",0,0,0
0,1,Return on Change,Financial,Real Estate,"Real Estate Investments, Other",IL,Equity,FALSE,"6,900,000","4,025,000",0,0,0
0,1,Return on Change,Technology,IT Services,Healthcare Information Services,NJ,Equity,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,TX,Equity,FALSE,"2,100,000","826,500",0,0,0
0,1,AngelList,Technology,Technology Hardware,"Wearables, General",CA,Convertible Debt,FALSE,"10,000,000","10,000,000",0,0,0
0,1,EquityNet,Commerce & Industry,Transportation & Shipping,Trucking,FL,Convertible Debt,TRUE,"500,000","415,000",0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,UT,Equity,Unknown,"250,000",0,0,0,0
0,1,Crowdfunder,Technology,Tech. Research & Development,Green Technology,WA,Equity,FALSE,"500,000",0,"100,000",0,0
0,1,EquityNet,Financial,Real Estate,Real Estate Development,OR,Equity,FALSE,"315,000","10,000",0,0,0
0,1,EquityNet,Commerce & Industry,Business Services,"Business Services, General",CA,Convertible Debt,Unknown,"3,000,000","500,000",0,0,0
0,1,Crowdfunder,Services,Retail,"Specialty Retail, Other",CA,Convertible Debt,FALSE,"500,000",0,0,0,0
0,1,EquityNet,Services,Travel & Transportation,Transportation Services,FL,Equity,FALSE,"2,070,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",CO,Equity,FALSE,"3,000,000",0,0,0,0
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,MA,Equity,Unknown,"10,000",0,0,0,0
0,1,EquityNet,Financial,Investment Services,Asset Management,UT,Equity,FALSE,"500,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NC,Real Estate,FALSE,"108,000","108,000","5,000",0,0
0,1,Crowdfunder,Services,Social Economy,Social Commerce,CA,Equity,FALSE,"3,000,000","555,000",0,0,0
0,1,EquityNet,Technology,Computer Software,App Software,WV,Equity,FALSE,"100,000",0,0,0,0
0,1,EquityNet,Energy,Oil & Gas,Oil & Gas Production & Pipelines,TX,Convertible Debt,FALSE,"1,500,000","350,000",0,0,0
0,1,AngelList,Technology,Technology Hardware,"Wearables, General",CA,Convertible Debt,FALSE,"1,500,000","1,100,000",0,0,"4,000,000"
0,1,AngelList,Financial,Alternative Assets,Venture Capital,CA,Equity,TRUE,"500,000",0,0,0,0
0,1,EquityNet,Energy,Green/Clean Technology,"Alternative Energy, Other",NV,Equity,FALSE,"7,500,000","2,500,000",0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",AL,Equity,FALSE,"50,000",0,0,0,0
0,1,EquityNet,Technology,IT Services,Technology Services - Other,NH,Equity,FALSE,"250,000",0,0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",HI,Equity,FALSE,"10,000",0,0,0,0
0,1,AngelList,Services,Education,Education K-12,CA,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,CO,Convertible Debt,FALSE,"100,000","100,000",0,0,0
0,1,Crowdfunder,Consumer Goods,Household Goods,Housewares & Accessories,UT,Equity,FALSE,"500,000",0,0,0,0
0,1,Crowdfunder,Services,Security Services,Security & Protection Services,IL,Equity,FALSE,"400,000",0,0,0,0
0,1,EquityNet,Energy,Oil & Gas,Oil & Gas Production & Pipelines,TX,Equity,TRUE,"509,200","382,800",0,0,0
0,1,EquityNet,Technology,Computer Software,App Software,CA,Convertible Debt,FALSE,"3,500,000","1,400,000",0,0,0
0,1,EquityNet,Services,Personal Services,Lifestyle,CA,Equity,Unknown,"50,000",0,0,0,0
0,1,EquityNet,Consumer Goods,Food Producers,Organic Food & Beverage,NY,Equity,TRUE,"500,000","300,000",0,0,0
0,1,Crowdfunder,Commerce & Industry,Transportation & Shipping,Shipping,CA,Equity,FALSE,"700,000","470,000","10,000",0,0
0,1,Crowdfunder,Financial,Investment Services,"Investments, Other",NV,Equity,FALSE,"500,000",0,"5,000",0,0
0,1,Crowdfunder,Consumer Goods,Personal Goods,Personal Products,NY,Equity,TRUE,"1,500,000",0,"25,000",0,0
0,1,Crowdfunder,Consumer Goods,Leisure Goods,"Recreational Goods, Other",SC,Revenue Share / Royalty,FALSE,"100,000","8,000","1,000",0,0
0,1,AngelList,Technology,IT Services,Finance & Banking IT Services,NY,Equity,FALSE,"100,000","30,000",0,0,"1,000,000"
0,1,Crowdfunder,Services,Rental Services,"Rental & Leasing Services, Other",TX,Convertible Debt,FALSE,"75,000",0,"2,500",0,0
0,1,SeedInvest,Technology,Communications,Wireless Communications,CA,Convertible Debt,FALSE,"1,500,000",0,0,0,0
0,1,Crowdfunder,Consumer Goods,Personal Goods,Personal Products,AR,Equity,FALSE,"500,000",0,"1,000",0,0
0,1,Crowdfunder,Financial,Alternative Assets,Private Equity,NY,Equity,FALSE,"250,000",0,"10,000",0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",CA,Debt,FALSE,"130,000",0,0,0,0
0,1,EquityNet,Services,Consumer Services,General Consumer Services,CA,Equity,FALSE,"80,000","42,000",0,0,0
0,1,EquityNet,Services,New Media,Digital Media/New Media,OH,Equity,TRUE,"10,000",232,0,0,0
0,1,EquityNet,Services,Traditional Media,Film Production,NE,Convertible Debt,TRUE,"50,000",0,0,0,0
0,1,Crowdfunder,Consumer Goods,Vehicles & Parts,Trucks & Other Vehicles,CA,Equity,TRUE,"1,000,000","410,000","5,000",0,"10,000,000"
0,1,AngelList,Technology,Social Technology,Online Dating Services,CA,Convertible Debt,FALSE,"500,000","110,000",0,0,"4,000,000"
0,1,EquityNet,Consumer Goods,Food Producers,"Beverages, Other",MA,Equity,TRUE,"1,500,000","1,500,000",0,0,0
0,1,EquityNet,Services,New Media,Digital Media/New Media,OH,Equity,TRUE,"100,000","14,238",0,0,0
0,1,EquityNet,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",OH,Equity,FALSE,"750,000",0,0,0,0
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,VA,Equity,TRUE,"1,000,000","822,480",0,0,0
0,1,AngelList,Financial,Payment Services,Payment Processing,CA,Convertible Debt,TRUE,"1,000,000",0,0,0,"7,000,000"
0,1,EquityNet,Technology,IT Services,Healthcare Information Services,FL,Equity,FALSE,"1,000,000",0,0,0,0
0,1,EquityNet,Energy,Oil & Gas,Oil & Gas Production & Pipelines,UT,Equity,FALSE,"10,000,000",0,0,0,0
0,1,EquityNet,Commerce & Industry,Sanitation,Waste Management & Recycling,CA,Equity,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",KS,Equity,Unknown,"1,000,000","50,000",0,0,0
0,1,Crowdfunder,Technology,IT Services,Finance & Banking IT Services,CO,Debt,FALSE,"50,000",100,0,0,0
0,1,Crowdfunder,Services,Professional Services,Legal Services,MD,Equity,TRUE,"1,000,000",0,"10,000",0,0
0,1,Crowdfunder,Commerce & Industry,Construction,Residential Construction,MD,Debt,FALSE,"10,000,000",0,"20,000",0,0
0,1,Crowdfunder,Healthcare,Research & Development,Biotechnology,CA,Equity,TRUE,"30,000,000","2,318,506",0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",MN,Equity,FALSE,"1,400,000",0,0,0,0
0,1,Crowdfunder,Services,Marketing,Social Media Marketing,CA,Convertible Debt,FALSE,"350,000","75,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,IL,Real Estate,FALSE,"320,000","320,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"212,500","212,500","5,000",0,0
0,1,SeedInvest,Services,Real Estate Services,"Real Estate, Other",NY,Equity,FALSE,"1,200,000","767,000","10,000",0,0
0,1,EquityNet,Services,Retail,"Specialty Retail, Other",TX,Equity,FALSE,"500,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,IL,Equity,FALSE,"20,000,000","500,000",0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",AL,Equity,FALSE,"5,000,000",0,0,0,0
0,1,AngelList,Technology,Search & Discovery,Search Engines,TX,Equity,FALSE,"25,000,000",0,0,0,"100,000,000"
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"135,000","135,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,VA,Real Estate,FALSE,"161,000","161,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"169,000","169,000","5,000",0,0
0,1,Crowdfunder,Services,Personal Services,Family Services,NY,Equity,TRUE,"500,000",0,"1,000",0,0
0,1,Crowdfunder,Energy,Oil & Gas,"Oil & Gas, Other",UT,Equity,FALSE,"5,000,000",0,"5,000",0,0
1,1,Crowdfunder,Financial,Crowdfinance,Crowdfunding,NY,Equity,FALSE,"2,000,000","2,775,000","10,000",0,"20,000,000"
0,1,Crowdfunder,Financial,Real Estate,"Real Estate Investments, Other",MT,Equity,FALSE,"10,000,000","1,600,000","5,000",0,"50,000,000"
0,1,EquityNet,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Laboratories,DE,Equity,FALSE,"150,000","50,000",0,0,0
0,1,EquityNet,Services,Education,"Education, Other",VA,Debt,TRUE,"250,000","20,000",0,0,0
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,CA,Equity,FALSE,"250,000",0,0,0,"10,000,000"
0,1,EquityNet,Financial,Credit Investing & Services,Credit Services,CA,Equity,FALSE,"150,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Business Software & Services,CA,Convertible Debt,TRUE,"500,000",0,0,0,"4,000,000"
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"200,000","200,000",0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"171,000","171,000","5,000",0,0
0,1,EquityNet,Consumer Goods,Food Producers,Farm Products & Agriculture,CO,Equity,Unknown,"150,000","35,000",0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",DE,Equity,FALSE,"1,000,000","175,000",0,0,0
0,1,Crowdfunder,Consumer Goods,Household Goods,Green Products - Household,IL,Convertible Debt,FALSE,"5,000,000","10,000","10,000",0,"8,000,000"
0,1,Crowdfunder,Technology,Search & Discovery,Search Engines,CA,Convertible Debt,FALSE,"500,000","80,000","5,000",0,"4,000,000"
0,1,Crowdfunder,Services,Marketing,"Marketing, General",CA,Convertible Debt,FALSE,"2,000,000","490,000","10,000",0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",WA,Equity,FALSE,"5,000,000","250,000",0,0,0
0,1,Crowdfunder,Services,Advertising Services,Advertising,TX,Equity,FALSE,"1,000,000",0,"5,000",0,"10,000,000"
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",FL,Equity,FALSE,"300,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Reviews & Recommendations,FL,Equity,FALSE,"5,000,000",0,0,0,"25,000,000"
0,1,EquityNet,Services,Advertising Services,Advertising,ME,Equity,FALSE,"7,400,000",0,0,0,0
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",CO,Equity,FALSE,"10,000",200,0,0,0
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,Crowdfunder,Services,Advertising Services,Advertising,NV,Equity,FALSE,"2,820,000",0,"150,000",0,"1,000,000"
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,CA,Real Estate,FALSE,"243,000","243,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"173,000","173,000","5,000",0,0
0,1,EquityNet,Services,New Media,Digital Media/New Media,CA,Convertible Debt,FALSE,"450,000","325,000",0,0,0
0,1,EquityNet,Materials,Basic Resources,Metals & Minerals,KY,Equity,FALSE,"250,000",0,0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",NC,Equity,TRUE,"1,300,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",UT,Equity,TRUE,"1,000,000",0,0,0,0
0,1,Crowdfunder,Energy,Oil & Gas,"Oil & Gas, Other",MA,Equity,FALSE,"112,000","3,000",500,0,"412,503"
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,WA,Equity,FALSE,"10,000,000","500,000",0,0,0
0,1,Crowdfunder,Technology,Computer Software,Business Software & Services,TN,Equity,FALSE,"250,000","61,500","5,000",0,"833,333"
0,1,EquityNet,Services,Advertising Services,Advertising,CA,Convertible Debt,FALSE,"500,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"165,000","165,000","5,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,IL,Real Estate,FALSE,"345,000","345,000","5,000",0,0
0,1,EquityNet,Commerce & Industry,Aerospace & Defense,Aerospace,CA,Equity,Unknown,"250,000",0,0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",NY,Equity,FALSE,"1,650,000",0,0,0,0
0,1,EquityNet,Technology,Communications,"Communications, Other",NJ,Equity,FALSE,"750,000","400,000",0,0,0
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",MA,Equity,Unknown,"100,000","10,000",0,0,0
0,1,Crowdfunder,Services,Hospitality,Hotels & Lodging,TX,Convertible Debt,FALSE,"150,000","4,500","1,000",0,"1,500,000"
0,1,EquityNet,Services,Rental Services,Real Estate Rental & Leasing Services,GA,Debt,FALSE,"200,000","10,000",0,0,0
0,1,EquityNet,Financial,Real Estate,Real Estate Development,FL,Equity,FALSE,"2,000,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"146,000","146,000","5,000",0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,MN,Equity,Unknown,"400,000","150,000",0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",CA,Convertible Debt,Unknown,"5,000,000","2,200,000",0,0,0
0,1,AngelList,Services,Education,Education K-12,CA,Convertible Debt,FALSE,"250,000",0,0,0,"3,700,000"
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",VA,Convertible Debt,FALSE,"70,000",0,0,0,0
0,1,Crowdfunder,Technology,Technology Hardware,Home Automation,CA,Convertible Debt,FALSE,"500,000","332,500","5,000",0,"4,000,000"
0,1,Crowdfunder,Healthcare,Research & Development,Biotechnology,CA,Equity,FALSE,"2,000,000","75,000","10,000",0,"39,327,120"
0,1,Crowdfunder,Healthcare,Research & Development,Biotechnology,CA,Equity,FALSE,"2,000,000","75,000","10,000",0,"39,327,120"
0,1,AngelList,Technology,Social Technology,Social Media,MA,Convertible Debt,FALSE,"500,000",0,0,0,"14,000,000"
0,1,EquityNet,Financial,Investment Services,"Investments, Other",TX,Equity,FALSE,"100,000","33,000",0,0,0
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,NV,Debt,FALSE,"2,000,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,MO,Equity,TRUE,"1,000,000",0,0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",NY,Equity,FALSE,"5,000,000","100,000",0,0,0
0,1,AngelList,Technology,Computer Software,Artificial Intelligence,CA,Equity,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,EquityNet,Energy,Green/Clean Technology,"Alternative Energy, Other",CA,Equity,FALSE,"200,000","100,000",0,0,0
0,1,EquityNet,Technology,IT Services,Technology Services - Other,AZ,Convertible Debt,Unknown,"30,000",600,0,0,0
0,1,EquityNet,Healthcare,Pharmaceuticals,Drug Delivery,NV,Equity,FALSE,"5,000,000","2,000,000",0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Automotive",CA,Equity,FALSE,"500,000",0,0,0,0
0,1,EquityNet,Technology,Computer Software,Internet Software & Services,MD,Equity,FALSE,"500,000",0,0,0,0
0,1,EquityNet,Healthcare,Research & Development,Biotechnology,MO,Equity,FALSE,"840,000","5,000",0,0,0
0,1,Crowdfunder,Technology,Tech. Research & Development,Nanotechnology,TX,Equity,FALSE,"5,000,000","500,000","5,000",0,0
0,1,Crowdfunder,Services,Hospitality,Hotels & Lodging,OR,Convertible Debt,FALSE,"250,000","100,000","25,000",0,0
0,1,Crowdfunder,Technology,Computer Software,Internet Software & Services,FL,Debt,FALSE,"175,000",0,"5,000",0,0
0,1,Crowdfunder,Consumer Goods,Food Producers,Wineries & Distillers,CA,Equity,FALSE,"650,000","260,000","20,000",0,0
0,1,AngelList,Technology,Business Development,Task Management & Collaboration,CA,Equity,FALSE,"500,000","44,000",0,0,"4,000,000"
0,1,EquityNet,Commerce & Industry,Industrial Equipment,Industrial Equipment & Components,NY,Equity,FALSE,"50,000",0,0,0,0
0,1,EquityNet,Technology,Communications,"Communications, Other",TN,Equity,Unknown,"30,000","1,000",0,0,0
0,1,EquityNet,Services,General Entertainment,"Entertainment, Other",MI,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Reviews & Recommendations,CA,Convertible Debt,FALSE,"500,000",0,0,0,"4,500,000"
0,1,EquityNet,Materials,Chemicals,Specialty Chemicals,CA,Convertible Debt,FALSE,"750,000","200,000",0,0,0
0,1,EquityNet,Services,Professional Services,"Professional Services, Other",CA,Convertible Debt,TRUE,"750,000","150,000",0,0,0
0,1,EquityNet,Services,Security Services,Fraud Protection,VA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,EquityNet,Services,Retail,Home Products,CO,Debt,TRUE,"10,000","3,000",0,0,0
0,1,EquityNet,Financial,Real Estate,"Real Estate Investments, Other",CA,Equity,FALSE,"5,000,000","1,200,000",0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"162,000","162,000","5,000",0,0
0,1,EquityNet,Services,General Entertainment,Gaming Activities,IL,Convertible Debt,FALSE,"220,000",0,0,0,0
0,1,Prodigy Network,Financial,Real Estate,Real Estate Development,NY,Real Estate,FALSE,"38,000,000","38,000,000","10,000",0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,IL,Real Estate,FALSE,"186,000","186,000","5,000",0,0
0,1,AngelList,Consumer Goods,Home Electronics,Mobile & Accessories,CA,Debt,TRUE,"500,000",0,0,0,0
0,1,EquityNet,Services,Retail,"Specialty Retail, Other",OR,Equity,TRUE,"86,500","10,000",0,0,0
0,1,Crowdfunder,Services,Retail,"Specialty Retail, Other",CA,Convertible Debt,FALSE,"2,000,000","1,280,000","5,000",0,"24,000,000"
0,1,Crowdfunder,Commerce & Industry,Sanitation,Waste Management & Recycling,FL,Convertible Debt,FALSE,"500,000",0,"10,000",0,"10,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",GA,Equity,FALSE,"250,000",0,0,0,"1,500,000"
0,1,EquityNet,Energy,Oil & Gas,Oil & Gas Production & Pipelines,MO,Equity,FALSE,"945,000","367,500",0,0,0
0,1,EquityNet,Healthcare,Pharmaceuticals,Drug Manufacturers,CT,Equity,Unknown,"5,000,000","100,000",0,0,0
0,1,EquityNet,Financial,Investment Services,"Investments, Other",CA,Convertible Debt,FALSE,"2,000,000","215,000",0,0,0
0,1,EquityNet,Financial,Insurance Services,Insurance,CA,Debt,Unknown,"50,000,000",0,0,0,0
0,1,EquityNet,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",AL,Equity,Unknown,"50,000",0,0,0,0
0,1,EquityNet,Services,Consumer Services,General Consumer Services,MD,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Technology,Technology Hardware,"Wearables, General",CA,Convertible Debt,FALSE,"400,000","9,500",0,0,"6,000,000"
0,1,EquityNet,Services,Retail,"Specialty Retail, Other",NJ,Equity,FALSE,"250,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,NJ,Real Estate,FALSE,"195,000","195,000","5,000",0,0
0,1,EquityNet,Financial,Real Estate,Real Estate Development,AZ,Debt,FALSE,"50,000",0,0,0,0
0,1,EquityNet,Services,Travel & Transportation,Transportation Services,FL,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Services,Marketing,"Marketing, General",MA,Convertible Debt,FALSE,"600,000","498,000",0,0,"7,000,000"
0,1,EquityNet,Healthcare,Patient Care,Home Healthcare,AZ,Equity,Unknown,"1,000,000",0,0,0,0
0,1,EquityNet,Materials,Industrial Materials,Textiles,FL,Equity,FALSE,"75,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",CA,Convertible Debt,FALSE,"1,400,000",0,0,0,"3,800,000"
0,1,AngelList,Services,Marketing,Social Media Marketing,NY,Debt,FALSE,"1,250,000",0,0,0,0
0,1,Crowdfunder,Consumer Goods,Personal Goods,Fitness Equipment,TX,Equity,FALSE,"350,000",0,"3,000",0,"3,000,000"
0,1,EquityNet,Services,Consumer Services,General Consumer Services,FL,Debt,TRUE,"1,000,000",0,0,0,0
0,1,EquityNet,Energy,Oil & Gas,Oil & Gas Production & Pipelines,KY,Equity,TRUE,"160,000",0,0,0,0
0,2,Patch of Land,Financial,Real Estate,Real Estate Development,IL,Real Estate,FALSE,"146,000","146,000","5,000",0,0
